Phylum	O1_E_1cm	O1_E_5cm	O1_K_1	O1_LI_10cm	O1_LI_19cm	O1_LI_1cm	O1_LI_28cm	O1_LI_37cm	O1_LI_46cm	O1_LI_55cm	O1_S_1	O1_S_3	O1_SI_161cm	O1_SI_1cm	O1_SI_201cm	O1_SI_41cm	O1_SI_81cm	O1_Tg_F_Th	O2_E_1cm	O2_E_5cm	O2_K_1	O2_LI_10cm	O2_LI_19cm	O2_LI_1cm	O2_LI_28cm	O2_LI_37cm	O2_LI_46cm	O2_LI_55cm	O2_S_1	O2_S_3	O2_SI_121cm	O2_SI_145cm	O2_SI_49cm	O2_Tg_TR	Y1_E_1cm	Y1_E_5cm	Y1_K_1	Y1_LI_10cm	Y1_LI_19cm	Y1_LI_1cm	Y1_LI_28cm	Y1_LI_37cm	Y1_LI_46cm	Y1_LI_55cm	Y1_S_1	Y1_S_3	Y1_SI_113cm	Y1_SI_137cm	Y1_SI_29cm	Y1_SI_85cm	Y1_Th_TG_f	Y2_E_1cm	Y2_E_5cm	Y2_K_1	Y2_LI_10cm	Y2_LI_19cm	Y2_LI_1cm	Y2_LI_28cm	Y2_LI_37cm	Y2_LI_46cm	Y2_LI_55cm	Y2_S_1	Y2_S_3	Y2_SI_113cm	Y2_SI_141cm	Y2_SI_169cm	Y2_SI_1cm	Y2_SI_29cm	Y2_SI_57cm	Y2_Tg_TR
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0.00010559	0	0	0	0	0	0	0.000100118	0	0	0	0	0	0	0	0	0	0	0	0.000136519	0	0	0	0.000332919	0	0	0	0	0	0	0	0	0	0	0.001019449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	1.81E-05	9.98E-06	1.64E-05	2.13E-05	7.10E-05	5.34E-05	2.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81E-05	0	0.000143603	0	0	2.25E-05	0	0	0	0	0	0	0	0	0	0	0	5.69E-05	3.93E-05	3.27E-05	3.61E-05	1.52E-05	3.21E-05	5.42E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61E-05	4.95E-05	8.81E-06	7.78E-05	1.36E-05	1.12E-05	1.51E-05	0	0	0	0	0	0	0	0	0	2.37E-05	0	0.000116773	0	1.21E-05	1.83E-05	0	0	0	0	0	0	0	0	0	0	0	2.17E-05	1.55E-05	0	0	1.13E-05	1.24E-05	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	9.93E-06	0	0	0	1.12E-05	0	1.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.35E-05	0	1.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59E-05	5.70E-05	1.60E-05	1.53E-05	1.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	5.62E-06	3.34E-06	5.39E-06	3.61E-06	8.50E-06	6.41E-06	4.07E-06	0	0	0	0	0	0	0	0	0	0	0	1.65E-05	1.49E-05	1.02E-05	1.48E-05	1.50E-05	1.31E-05	1.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14E-05	1.36E-05	7.84E-06	8.75E-06	1.65E-05	1.07E-05	1.87E-05	0	0	0	0	0	0	0	0	0	0	0	2.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65E-05	1.51E-05	1.02E-05	1.36E-05	1.69E-05	9.91E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	5.42E-06	0	0	3.44E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39E-06	0	0	0	0	1.24E-05	1.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-05	1.02E-05	1.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-05	0	1.34E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	7.73E-05	4.72E-05	5.13E-05	4.95E-05	0.000110119	8.98E-05	8.84E-05	0	0	0	0	0	0	0	0	0	0	0	1.97E-05	1.74E-05	1.31E-05	2.69E-05	2.42E-05	2.34E-05	7.14E-05	0	0	0	0	0	0	0	0	0	3.79E-05	0	4.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168891	0.000120875	0.000203885	6.96E-05	6.17E-05	4.59E-05	8.61E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.32E-05	0	0	2.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197913	0.00011915	0.000168976	0.000154645	0.00017904	5.81E-05	5.66E-05	0	0	0	0	0	0	0	0	0	4.10E-05	4.58E-05	0	3.27E-05	2.03E-05	6.08E-05	5.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20E-05	0	0	0	1.34E-05	0	1.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.74E-05	3.04E-05	0	4.09E-05	5.67E-05	5.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	8.31E-06	1.13E-05	8.81E-06	2.24E-05	1.08E-05	1.32E-05	1.08E-05	0	0	0	0	0	0	0	0	0	0	0	0.000291798	0.000161669	0.000360428	0.000195203	0.000304671	0.000180852	0.000160451	0	0	0	0.001007362	0	0	0	0	0	0.000206067	0.000144041	2.23E-05	8.79E-05	0.000123579	0.00017162	0.000181223	0	0	0	0	0	0	0	0	0	0	0.001389891	0.00088773	0.000756262	0.001441716	0.00133114	0.001303712	0.001820941	0	0	0	0	0.000227683	0	0	0	0
Firmicutes_A	0	0	0.004088192	5.14E-05	4.57E-05	4.62E-05	0.000113217	3.98E-05	6.68E-05	5.47E-05	0	0	0.001536082	0	0.001215032	0	0	0	0	0	0	0.001365043	0.000799284	0.001883864	0.001022756	0.001501109	0.000944603	0.000806076	0	0	0.001433593	0.006524267	0.00142644	0	0	0	0	0.001686093	0.000679193	0.000334735	0.000530307	0.000701684	0.000903748	0.000808658	0	0	0	0	0	0	0	0	0	0.001847621	0.007001651	0.004831171	0.00340531	0.007182196	0.007351425	0.006732818	0.009534696	0	0	0	0	0.001284692	0.00104866	0.000826389	0.000373718	0
Firmicutes_A	0	0	0	0.000177386	0.000125508	0.001041363	0.000183355	8.16E-05	0.000100584	0.000116584	0	0	0	0	0	0	0	0	0	0	0	0.000121679	9.97E-05	0.000165466	0.000103363	0.000120612	6.64E-05	7.89E-05	0	0	0	0	0	0	0	0	0	6.06E-05	6.74E-05	0.000201639	6.57E-05	8.60E-05	8.56E-05	8.64E-05	0	0	0	0	0	0	0	0	0	0	5.82E-05	4.64E-05	9.07E-05	9.53E-05	6.66E-05	6.30E-05	0.000106327	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0.000269414	0.000203849	0.000231053	0.000201358	0.00020313	0.000146661	0.0001879	0	0	0	0	0	0	0	0	0	0	0	0.000254814	0.000127943	0.000261788	0.000114346	0.000226419	5.54E-05	6.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	3.41E-05	3.32E-05	2.78E-05	3.76E-05	3.84E-05	4.17E-05	3.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	3.30E-05	2.21E-05	1.04E-05	2.22E-05	2.29E-05	4.19E-05	4.55E-05	0	0	0	0	0	0	0	0	0	0	0	9.06E-05	0.000108729	2.93E-05	3.66E-05	7.72E-05	8.26E-05	0.000181131	0	0	0	0	0	0	0	0	0	1.87E-05	3.44E-05	1.97E-05	6.03E-05	5.07E-05	3.79E-05	2.86E-05	0	0	0	8.53E-05	0	0	0	0	0	0	1.22E-05	1.04E-05	1.26E-05	2.72E-05	1.09E-05	1.03E-05	1.27E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	5.46E-06	4.94E-06	3.47E-06	5.49E-06	5.28E-06	7.37E-06	9.29E-06	0	0	0	0	0	0	0	0	0	0	0	4.79E-05	4.46E-05	1.58E-05	2.71E-05	3.87E-05	3.07E-05	4.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10E-06	0	0	0	0	0	0	0	0	0	0	0	8.26E-06	8.85E-06	0	2.34E-05	1.29E-05	6.38E-06	8.44E-06	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0.000166402	0.000116689	0.000238368	0.000142391	9.68E-05	0.000149111	0.000133277	0	0	0	0	0	0	0	0	0	0	0	0.000314069	0.000305759	0.000283936	0.000210728	0.000276652	6.17E-05	3.43E-05	0	0	0	0	0	0	0	0	0	1.54E-05	3.57E-05	0.000113673	2.91E-05	2.69E-05	3.15E-05	3.31E-05	0	0	0	0	0	0	0	0	0	0	0.000232298	0.000166807	0.000182413	0.000215317	0.000226723	0.000214055	0.000283516	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0.000400175	0.000285854	0.000434607	0.000342337	0.000205645	0.000272025	0.000285395	0	0	0.00057603	0	0.000673167	0	0	0	0	0	0	0.000490311	0.000426636	0.000364895	0.000422083	0.000465448	7.86E-05	3.72E-05	0	0	0	0.001184929	0	0	0	0	0	5.41E-05	0.000164855	0.000458115	0.000153716	0.000143865	0.000132141	6.51E-05	0	0	0	0.000183493	0	0	0	0	0	0	0.001120328	0.000884925	0.000937174	0.001227823	0.001005448	0.001057368	0.001497804	0	0	0	0	0.000221945	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74E-05	2.85E-05	2.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32E-05	4.01E-05	0	3.23E-05	0	4.16E-05	3.65E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	3.72E-05	3.66E-05	7.78E-05	3.08E-05	1.68E-05	2.67E-05	2.10E-05	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	3.37E-05	2.66E-05	2.43E-05	2.78E-05	1.80E-05	1.88E-05	0	0	0	0	0	0	0	0	0	0	0	3.96E-05	0	3.15E-05	3.29E-05	3.66E-05	0	0	0	0	0	0	0	0	0	0	4.09E-05	6.01E-05	7.41E-05	5.00E-05	5.84E-05	3.52E-05	5.05E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	9.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112208	6.17E-05	0.000127723	0.000123687	0.000104006	1.46E-05	7.80E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50E-06	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	4.42E-05	4.33E-05	4.63E-05	5.41E-05	2.65E-05	2.53E-05	2.39E-05	0	0	0	0	0	0	0	0	0	0	0	1.50E-05	7.15E-06	1.02E-05	9.30E-06	1.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62E-05	0	2.16E-05	2.32E-05	9.08E-06	1.11E-05	8.80E-06	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	2.25E-05	2.23E-05	3.08E-05	3.04E-05	1.48E-05	3.14E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	4.62E-05	6.97E-05	7.62E-05	6.63E-05	8.53E-05	8.19E-05	0.000108565	0	0	0	0	0	0	0	0	0	4.34E-05	3.94E-05	9.21E-05	4.25E-05	5.39E-05	4.91E-05	6.18E-05	0	0	0	0.000205025	0	0	0	0	0	0	4.49E-05	3.36E-05	4.48E-05	4.61E-05	4.59E-05	3.45E-05	5.81E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	1.43E-05	1.21E-05	1.26E-05	1.61E-05	1.17E-05	1.71E-05	1.34E-05	0	0	0	0	0	0	0	0	0	0	0	1.12E-05	1.01E-05	1.72E-05	9.75E-06	1.52E-05	2.11E-05	2.98E-05	0	0	0	0	0	0	0	0	0	6.40E-05	7.29E-05	0	7.37E-05	9.33E-05	7.68E-05	9.55E-05	0	0	0	0	0	0	0	0	0	0	1.69E-05	1.50E-05	0	2.15E-05	1.66E-05	1.84E-05	3.22E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	2.97E-05	2.24E-05	2.20E-05	3.17E-05	3.02E-05	4.06E-05	2.97E-05	0	0	0	0	0	0	0	0	0	0	0	5.58E-05	2.53E-05	3.41E-05	2.31E-05	4.51E-05	5.93E-05	6.99E-05	0	0	0	0	0	0	0	0	0	8.80E-05	8.16E-05	0	9.24E-05	6.35E-05	0.000110579	9.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62E-05	3.90E-05	5.20E-05	6.84E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-05	0	0	0	0	0	0	0	0.00010052	0	0	0	0	0	0	0	0	1.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	5.86E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69E-05	0	0	2.04E-05	2.31E-05	1.87E-05	2.12E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0.000247154	0.0003652	0.000195171	0.000273653	0.000199839	0.000320235	0.000400825	0	0	0	0	0	0	0	0	0	0	0	7.52E-05	2.99E-05	7.35E-05	5.53E-05	6.02E-05	4.18E-05	4.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03E-05	1.68E-05	2.17E-05	1.89E-05	1.10E-05	1.79E-05	1.39E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-05	0	0	0	0	0	2.17E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	1.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209956	0.000487057	0.000286585	0.000499999	0.000307976	0.000757	0.001457367	0.001252453	0	0	0	0	0	0	0	0	0	0.000201952	0	0	0	2.54E-05	9.20E-05	6.31E-05	0	0	0	0	0	0	0	0	0	0	9.57E-05	0.000107848	0	9.03E-05	8.73E-05	9.60E-05	0.000106205	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	9.83E-05	8.04E-05	0.000113383	9.19E-05	8.87E-05	0.000112367	0.000117919	0	0	0	0	0	0	0	0	0	0	0	3.29E-05	3.61E-05	3.93E-05	2.89E-05	4.80E-05	7.07E-05	8.07E-05	0	0	0	0	0	0	0	0	0	9.32E-05	0.000102716	2.85E-05	0.000103666	0.000112227	7.66E-05	0.000103248	0	0	0	0	0	0	0	0	0	0	4.78E-05	6.74E-05	3.07E-05	7.89E-05	8.59E-05	8.01E-05	8.67E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	1.94E-05	2.43E-05	2.97E-05	2.35E-05	1.64E-05	2.72E-05	1.99E-05	0	0	0	0	0	0	0	0	0	0	0	3.21E-05	3.18E-05	4.39E-05	2.04E-05	7.42E-05	5.48E-05	7.05E-05	0	0	0	0.000513337	0	0	0	0	0	0.000121691	0.000119962	1.97E-05	0.000119505	9.95E-05	0.00011421	0.000159264	0	0	0	0	0	0	0	0	0	0	0.000235383	0.000216677	9.84E-05	0.000255159	0.000174838	0.000269907	0.000306479	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	8.62E-05	0	0	0	0	0	0	0.000490611	0	0	0	0	0	0	0	0	0	0	0.000480766	0.001453326	0	0	0	0.001789082	0	0	0	0	0	0	0	0	0	0	0.001465347	5.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38E-05	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	4.80E-05	6.71E-05	6.56E-05	7.09E-05	9.52E-05	4.03E-05	5.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.13E-06	3.83E-06	8.83E-06	1.83E-05	2.87E-05	0	0	0	0	0	0	0	0	0	0.000110257	6.42E-05	0	6.54E-05	6.01E-05	6.67E-05	3.08E-05	0	0	0	0	0	0	0	0	0	0	0	9.55E-06	0	0	0	1.28E-05	1.31E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	1.09E-05	1.48E-05	5.86E-06	1.80E-05	1.22E-05	1.07E-05	1.29E-05	0	0	0	0.000792516	0	0	0	0	0	0	0	2.59E-05	1.68E-05	4.27E-05	1.66E-05	4.04E-05	0.00020254	0.000234308	0	0	0	0	0	0	0	0	0	0.001118396	0.001579046	3.71E-05	0.001401637	0.001807378	0.001311031	0.001296357	0	0	0	0	0	0	0	0	0	0	5.59E-05	6.77E-05	1.73E-05	8.42E-05	0.000109512	9.73E-05	0.000121063	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0.000325224	0.00047859	0.000309941	0.00053123	0.000597158	0.000487378	0.000597796	0	0	0.000613297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49E-05	0	0	0	1.35E-05	1.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000409633	0	0	0	0	0.000204503	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34E-05	0	1.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	7.09E-06	1.01E-05	1.04E-05	1.43E-05	1.79E-05	1.51E-05	1.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95E-05	2.04E-05	2.77E-05	2.69E-05	2.72E-05	4.53E-05	9.04E-05	0	0	0	0	0	0	0	0	0	3.23E-05	2.20E-05	0	2.16E-05	2.97E-05	2.42E-05	1.92E-05	0	0	0	0	0	0	0	0	0	0	9.86E-06	7.73E-06	0	2.07E-05	1.91E-05	2.23E-05	3.81E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109415	0.000129123	4.34E-06	0.000133784	0.00014129	9.75E-05	3.32E-05	0	0	0	0	0	0	0	0	0	0	1.37E-05	2.18E-05	0	1.98E-05	1.92E-05	2.31E-05	3.03E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22E-05	1.33E-05	0	1.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12E-05	1.18E-05	1.08E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	4.19E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67E-06	1.20E-05	0	0	0	0	0	0	0	0	0	3.44E-05	3.38E-05	0	3.65E-05	4.02E-05	2.65E-05	3.07E-05	0	0	0	0	0	0	0	0	0	0	1.24E-05	1.42E-05	0	2.45E-05	2.78E-05	2.65E-05	2.67E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71E-05	1.58E-05	1.47E-05	0	1.01E-05	2.73E-05	3.88E-05	0	0	0	0	0	0	0	0	0	7.98E-05	4.93E-05	0	5.09E-05	5.33E-05	3.35E-05	2.74E-05	0	0	0	0	0	0	0	0	0	0	0	1.95E-05	0	0	1.04E-05	1.05E-05	1.53E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	1.25E-05	1.18E-05	7.90E-06	2.76E-05	1.89E-05	3.46E-05	1.98E-05	0	0	0	0	0	0	0	0	0	0	0	1.58E-05	1.19E-05	3.91E-05	1.71E-05	3.09E-05	0.000130418	8.90E-05	0	0	0	0	0	0	0	0	0	0.000617549	0.000352428	0	0.000272665	0.000213809	0.000241531	8.70E-05	0	0	0	0	0	0	0	0	0	0	0.000218506	0.000350745	5.09E-05	0.000284131	0.000498854	0.000405804	0.00043724	0	0	0	0	0.00012406	0	0	0	0
Firmicutes_A	0	0	0	1.16E-05	8.51E-06	1.20E-05	1.15E-05	0	1.29E-05	1.54E-05	0	0	0	0	0	0	0	0	0	0	0	1.15E-05	1.41E-05	0	8.47E-06	1.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.14E-05	1.98E-05	2.45E-05	2.28E-05	1.66E-05	1.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.31E-06	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0.005590352	0.000197576	0.000207528	5.65E-05	0.000253758	0.00021418	0.000357243	0.00034874	0	0	0.000470515	0.000356322	0.000485404	0	0.000291621	0	0	0.004681389	0.010141996	0.002936718	0.002654972	0.003965384	0.002310343	0.00467	0.009302307	0.014646584	0	0	0.002613572	0.004628687	0.005428474	0	0	0	0.008735813	0.001299336	0.001249085	1.32E-05	0.001388436	0.001373965	0.001128089	0.000362675	0	0	0	0	0	0	0	0	0	0.010955972	0.001518178	0.002190395	0.000199807	0.004205988	0.003887129	0.004163854	0.005951031	0	0	0.000162159	0.000265167	0.000599249	0.000473585	0.000625104	0.000335717	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59E-05	1.62E-05	0	1.68E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.60E-06	5.01E-06	1.30E-05	0	1.04E-05	1.49E-05	3.14E-05	0	0	0	0	0	0	0	0	0	0.000123438	0.00017443	0	0.000206884	0.000220066	0.000169329	0.000136238	0	0	0	0	0	0	0	0	0	0	9.16E-06	2.25E-05	0	4.17E-05	3.33E-05	4.11E-05	4.86E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59E-05	1.64E-05	2.13E-05	1.53E-05	2.48E-05	4.93E-05	6.97E-05	0	0	0	0	0	0	0	0	0	0.000345588	0.000511837	0	0.000548485	0.000526367	0.000490008	0.000316484	0	0	0	0	0	0	0	0	0	0	3.02E-05	4.53E-05	0	9.26E-05	7.82E-05	0.000107886	0.000140324	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	5.65E-05	5.82E-05	2.67E-05	0.000142972	8.55E-05	0.000122541	0.000112973	0	0	0	0	0	0	0	0	0	0	0.001394772	0.000357183	0.000306689	0.000544312	0.000280713	0.00058558	0.001058442	0.001738596	0	0	0	0	0.000692997	0	0	0	0	0.001250579	0.001657154	2.96E-05	0.001776829	0.001791536	0.001627861	0.001192768	0	0	0	0	0	0	0	0	0	0.001467944	0.000107509	0.000123248	2.59E-05	0.000244173	0.000214721	0.000293715	0.000361671	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0.003338368	2.88E-05	2.40E-05	1.57E-05	2.69E-05	2.16E-05	2.73E-05	2.29E-05	0	0	0	0	0	0	0	0	0	0.002782119	0.003489684	0.001831933	0.001418518	0.002509991	0.00113633	0.002446012	0.00268294	0.00414884	0	0	0.001250901	0.0012199	0.002064273	0	0	0	0.002790639	0.000532327	0.000646645	1.18E-05	0.000662479	0.000735524	0.000680438	0.000550168	0	0	0	0	0	0	0	0	0	0.003464955	3.67E-05	6.17E-05	1.19E-05	0.000111275	9.83E-05	0.000115266	0.00013253	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49E-05	5.50E-05	0	3.88E-05	5.41E-05	4.43E-05	3.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16E-05	0	1.12E-05	0	0	0	0	0	0	0	0	0
Firmicutes_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
